_id,invoice_id,invoice_number,customer_id,employee_id,items[0].name,items[1].name,items[2].name,items[3].name,items[4].name,items[0].price,items[1].price,items[2].price,items[3].price,items[4].price,items[0].product_id,items[1].product_id,items[2].product_id,items[3].product_id,items[4].product_id,items[0].qty,items[1].qty,items[2].qty,items[3].qty,items[4].qty,items[0].total,items[1].total,items[2].total,items[3].total,items[4].total,discount,net,created_at
69c90a07c97dfe514445c433,INV9602,INV7560867335,c359,emp26,Logitech Trimmer 409,Prestige Pillow 1015,Xiaomi Garden Hose 4830,Panasonic Glass Cleaner 5654,,24176,1381,46252,31617,,P100,P258,P180,P176,,1,2,5,4,,24176,2762,231260,126468,,6,370169.02,2025-11-04
69c90a07c97dfe514445c434,INV9603,INV4262483344,c102,emp63,Stanley Study Table 6573,Kent Room Freshener 6823,Logitech Backpack 8938,Black & Decker Brake Oil 8706,,22943,49697,39782,23336,,P63,P177,P84,P362,,3,1,3,2,,68829,49697,119346,46672,,5,276719.04000000004,2025-08-30
69c90a07c97dfe514445c435,INV9604,INV7426064149,c83,emp32,Xiaomi Eyeliner 9519,Xiaomi Router 9614,Xiaomi Grill 1301,TP-Link Shampoo 3269,TP-Link Jack 4663,11276,4604,1055,38005,8751,P307,P26,P150,P491,P165,2,5,3,4,5,22552,23020,3165,152020,43755,6,235818.12,2025-09-08
69c90a07c97dfe514445c436,INV9605,INV7911437242,c441,emp17,Prestige Tube Light 7660,Bajaj Mug 4351,LG Dual Inverter Gen 3,,,8583,40012,10437,,,P45,P170,P204,,,2,5,4,,,17166,200060,41748,,,10,246699.3,2025-12-07
69c90a07c97dfe514445c437,INV9606,INV1703388834,c207,emp23,Bosch Projector 1079,Usha Makeup Kit 2399,,,,29614,32058,,,,P30,P303,,,,4,2,,,,118456,64116,,,,1,177736,2025-05-19
69c90a07c97dfe514445c438,INV9607,INV5951686103,c84,emp74,TP-Link Sharpener 5805,Black & Decker Tyre 4307,Prestige Bookshelf 7678,Corsair Inverter 8223,Xiaomi Microwave 3082,8390,8578,42511,28766,39519,P115,P155,P264,P441,P15,2,3,1,4,3,16780,25734,42511,115064,118557,2,301333.3,2025-06-15
69c90a07c97dfe514445c439,INV9608,INV3641892500,c484,emp16,Sharp Hair Straightener 203,Stanley Conditioner 5164,Razer Jeans 4493,HP LaserJet Pro Gen 3,Sharp Air Cooler 2178,17623,16850,23804,32057,39766,P302,P492,P477,P213,P406,5,1,5,4,2,88115,16850,119020,128228,79532,4,407246.78,2025-12-08
69c90a07c97dfe514445c43a,INV9609,INV6461823761,c16,emp23,Usha Seeds 5843,Bajaj Sweater 233,Hitachi Sunglasses 505,Havells Highlighter 710,Sharp Soundbar 162,16676,3847,6634,19138,21992,P182,P279,P488,P117,P29,4,1,2,4,5,66704,3847,13268,76552,109960,4,254321.41999999998,2025-02-07
69c90a07c97dfe514445c43b,INV9610,INV4889784006,c62,emp53,Havells Comb 7683,Eureka Forbes LED Bulb 1814,,,,39201,22700,,,,P309,P444,,,,2,2,,,,78402,45400,,,,4,114021.82,2025-07-07
69c90a07c97dfe514445c43c,INV9611,INV1056948832,c373,emp20,Black & Decker Toolkit 7183,Bosch Chalk 5101,Philips Insect Killer 1217,Prestige Eraser 8786,Stanley Level Tool 5690,17147,39546,10539,5130,3263,P164,P124,P378,P114,P197,3,1,5,2,2,51441,39546,52695,10260,6526,7,148120.17,2025-11-01
69c90a07c97dfe514445c43d,INV9612,INV7430224944,c395,emp60,Philips Shoes 233,Black & Decker Plate 7914,TP-Link Wallet 3437,Bajaj SSD 1336,Havells Mixer Grinder 9465,21348,49930,29656,3415,15442,P472,P134,P486,P36,P218,3,1,1,3,3,64044,49930,29656,10245,46326,4,188315.84,2025-09-27
69c90a07c97dfe514445c43e,INV9613,INV3739030183,c217,emp93,Philips Coolant 1548,Prestige Heater 9554,,,,47260,16589,,,,P163,P22,,,,1,3,,,,47260,49767,,,,1,92225.79000000001,2025-08-04
69c90a07c97dfe514445c43f,INV9614,INV9142111879,c432,emp55,Prestige Calendar 7756,Samsung 253L Double Door Gen 7,Havells Tube Light 7338,,,4422,13705,2341,,,P130,P403,P445,,,3,3,5,,,13266,41115,11705,,,10,60624.51,2025-06-06
69c90a07c97dfe514445c440,INV9615,INV5772083129,c361,emp46,Usha Scanner 4089,TP-Link Mixer Grinder 6024,Black & Decker Slippers 9864,,,13515,1058,24659,,,P214,P418,P74,,,4,3,4,,,54060,3174,98636,,,3,152530.8,2025-05-16
69c90a07c97dfe514445c441,INV9616,INV1958217560,c457,emp41,Black & Decker Nail Polish 5597,Hitachi Carpet 2268,,,,45427,41979,,,,P305,P68,,,,5,1,,,,227135,41979,,,,9,244893.74,2025-12-26
69c90a07c97dfe514445c442,INV9617,INV5866517289,c136,emp62,Panasonic Hat 9424,Black & Decker Jacket 1275,Hitachi Scanner 3578,,,15785,10268,24705,,,P82,P478,P14,,,4,3,1,,,63140,30804,24705,,,5,107400.18,2025-12-29
69c90a07c97dfe514445c443,INV9618,INV4600391479,c64,emp83,Prestige Car Cover 9341,Usha Seat Cover 5299,,,,7616,46757,,,,P358,P159,,,,4,1,,,,30464,46757,,,,2,70412.82,2025-04-13
69c90a07c97dfe514445c444,INV9619,INV2230979342,c293,emp18,Prestige Bed 7660,TP-Link Power Bank 6265,,,,4450,31678,,,,P456,P438,,,,2,5,,,,8900,158390,,,,5,157519.6,2026-02-20
69c90a07c97dfe514445c445,INV9620,INV4914030987,c253,emp68,Black & Decker Mouse 7631,Xiaomi Eyeliner 2128,Hitachi Planner 8960,Havells Clock 7567,,3269,14931,27901,36397,,P433,P107,P129,P70,,2,2,1,1,,6538,29862,27901,36397,,6,95401.58000000002,2025-05-13
69c90a07c97dfe514445c446,INV9621,INV7327489853,c6,emp30,Havells Hammer 4304,Kent Room Freshener 6823,D-Link Sprayer 2085,Eureka Forbes Tape 3387,,3021,30831,24216,22764,,P389,P177,P386,P195,,1,1,2,5,,3021,30831,48432,113820,,8,182698.53,2025-12-27
69c90a07c97dfe514445c447,INV9622,INV3064106029,c392,emp73,Bajaj Fan 1891,D-Link Ladder 2088,HP LaserJet Pro Gen 3,Havells Clock 7567,,19316,3880,3901,11728,,P21,P387,P213,P70,,5,5,1,2,,96580,19400,3901,23456,,10,136108.83,2025-05-04
69c90a07c97dfe514445c448,INV9623,INV2089571673,c156,emp46,Logitech Watch 1637,Philips Ice Maker 980,Logitech Tool Box 5821,,,18353,45667,45112,,,P271,P149,P388,,,3,5,5,,,55059,228335,225560,,,1,502212.68999999994,2025-07-20
69c90a07c97dfe514445c449,INV9624,INV1261325945,c478,emp9,Bosch Wrench 7114,Kent Face Wash 5797,,,,44445,14202,,,,P193,P94,,,,2,5,,,,88890,71010,,,,2,153856.5,2025-11-25
69c90a07c97dfe514445c44a,INV9625,INV2918174977,c261,emp87,TP-Link Deodorant 1697,Black & Decker Lunch Box 8944,,,,32558,16656,,,,P290,P332,,,,5,1,,,,162790,16656,,,,10,162500.76,2025-02-28
69c90a07c97dfe514445c44b,INV9626,INV6092233196,c109,emp41,Xiaomi Helmet 9222,Bosch Mirror 2709,Philips Lipstick 4643,,,20137,48553,40772,,,P354,P267,P304,,,1,2,2,,,20137,97106,81544,,,10,192374.90000000002,2025-08-22
69c90a07c97dfe514445c44c,INV9627,INV2277702071,c39,emp22,Philips Doormat 5512,Xiaomi Router 9614,Havells Mixer Grinder 9465,Prestige Blender 5530,,11520,31979,5929,22295,,P469,P26,P218,P7,,2,3,5,3,,23040,95937,29645,66885,,10,199549.95,2025-07-20
69c90a07c97dfe514445c44d,INV9628,INV4003140087,c374,emp4,D-Link Shoes 4622,Black & Decker Jacket 541,Prestige Suitcase 280,Prestige Belt 8553,Eureka Forbes Mug 7500,4059,43606,30386,580,48946,P272,P278,P285,P287,P370,5,5,2,2,5,20295,218030,60772,1160,244730,8,516610.06000000006,2025-02-08
69c90a07c97dfe514445c44e,INV9629,INV7932840513,c78,emp81,Hitachi Slippers 9690,Kent Pesticide 3310,Bosch Car Battery 8704,,,48784,28961,25455,,,P274,P379,P356,,,4,1,2,,,195136,28961,50910,,,1,267839.32,2025-10-23
69c90a07c97dfe514445c44f,INV9630,INV8265386741,c49,emp22,Black & Decker Lunch Box 8944,Prestige Toothbrush 4275,Stanley Heater 5711,,,8834,33401,19125,,,P332,P298,P422,,,4,5,5,,,35336,167005,95625,,,8,275070.81,2025-02-04
69c90a07c97dfe514445c450,INV9631,INV8114800635,c47,emp54,TP-Link Level Tool 8540,Sharp Bookshelf 7129,,,,30767,4447,,,,P397,P64,,,,1,1,,,,30767,4447,,,,10,32311.56,2025-12-05
69c90a07c97dfe514445c451,INV9632,INV9032354644,c278,emp56,Usha Seeds 5843,Hitachi Rake 6198,Logitech Scooter 9995,Xiaomi LED Bulb 5899,,19058,45955,19691,49443,,P182,P185,P152,P244,,3,5,2,3,,57174,229775,39382,148329,,10,450441.18999999994,2025-11-24
69c90a07c97dfe514445c452,INV9633,INV1764149404,c352,emp80,Usha Tool Box 8882,iPad Pro 11 inch Gen 3,Usha Air Cooler 7906,,,33066,18428,12862,,,P188,P409,P6,,,4,2,5,,,132264,36856,64310,,,5,224108.1,2025-03-24
69c90a07c97dfe514445c453,INV9634,INV9725032392,c262,emp57,TP-Link Wallet 3437,Eureka Forbes Chair 7754,,,,24978,29127,,,,P486,P462,,,,3,5,,,,74934,145635,,,,4,206543.19,2025-05-11
69c90a07c97dfe514445c454,INV9635,INV1281506429,c423,emp54,Xiaomi Microwave 3082,Stanley Rope 5988,Bosch Series 6 Gen 2,Bajaj Car 5872,,43664,1483,14477,3758,,P15,P168,P202,P353,,5,3,4,3,,218320,4449,57908,11274,,4,273923.11,2025-07-14
69c90a07c97dfe514445c455,INV9636,INV3476180270,c34,emp61,Bajaj Highlighter 7032,D-Link Bowl 8942,,,,39040,7836,,,,P317,P335,,,,3,2,,,,117120,15672,,,,4,124667.76000000001,2025-12-19
69c90a07c97dfe514445c456,INV9637,INV5282483814,c221,emp27,Razer Blender 3997,Havells Pen 2561,D-Link Blanket 1166,,,25477,14168,42400,,,P207,P112,P59,,,5,2,3,,,127385,28336,127200,,,4,271600.45999999996,2025-08-30
69c90a07c97dfe514445c457,INV9638,INV2451957328,c468,emp4,Usha Smart Lock 826,Stanley Rope 5988,TP-Link Shampoo 3269,Philips Cupboard 3418,,32493,14227,48491,1093,,P452,P168,P491,P265,,1,4,4,4,,32493,56908,193964,4372,,9,277051.03,2025-09-16
69c90a07c97dfe514445c458,INV9639,INV1184161444,c1,emp92,Stanley Rope 5988,Sharp Shorts 5577,,,,35018,26812,,,,P168,P480,,,,3,2,,,,105054,53624,,,,9,148643.02000000002,2025-11-16
69c90a07c97dfe514445c459,INV9640,INV2384735657,c271,emp48,Hitachi Ice Maker 6319,Eureka Forbes Sofa 8100,Logitech Modem 5219,,,8177,18864,34083,,,P349,P255,P27,,,3,3,4,,,24531,56592,136332,,,6,208341.47999999998,2026-01-06
69c90a07c97dfe514445c45a,INV9641,INV6175006826,c174,emp88,Usha Chalk 8319,Corsair Inverter 4020,,,,48258,30884,,,,P324,P241,,,,3,1,,,,144774,30884,,,,4,164288.46000000002,2025-10-23
69c90a07c97dfe514445c45b,INV9642,INV8568548997,c254,emp4,Corsair Oven 4960,Bajaj Seeds 9942,Voltas 1.5 Ton 5 Star Gen 3,,,44451,29997,45596,,,P416,P382,P404,,,2,4,4,,,88902,119988,182384,,,4,380205.54000000004,2025-02-13
69c90a07c97dfe514445c45c,INV9643,INV3844315564,c141,emp81,Havells Water Purifier 9843,Bosch Deodorant 3292,,,,36883,46259,,,,P419,P90,,,,1,5,,,,36883,231295,,,,3,250980.83,2025-09-12
69c90a07c97dfe514445c45d,INV9644,INV7129764324,c322,emp73,Bosch Torch 401,Hitachi Scanner 3578,Razer Extension Board 1305,,,20365,3298,19133,,,P367,P14,P240,,,5,4,1,,,101825,13192,19133,,,8,125010.23999999999,2025-08-09
69c90a07c97dfe514445c45e,INV9645,INV3644544096,c279,emp85,Logitech Hard Drive 6313,Bajaj Smart Lock 8349,Boat Wave Sigma,,,32551,9300,13142,,,P235,P52,P11,,,4,5,1,,,130204,46500,13142,,,3,176479.86000000002,2025-07-24
69c90a07c97dfe514445c45f,INV9646,INV9908637856,c154,emp83,Bajaj Bottle 4227,TP-Link Watch 7509,TP-Link Doorbell 2817,,,33314,107,9398,,,P331,P71,P53,,,3,5,2,,,99942,535,18796,,,10,108742.44,2025-04-12
69c90a07c97dfe514445c460,INV9647,INV2274513679,c128,emp57,Hitachi Charger 6798,Boat Rockerz 450 Gen 9,TP-Link Watch 7509,Razer CCTV Camera 2842,,43928,14629,20248,16492,,P239,P410,P71,P50,,2,2,4,2,,87856,29258,80992,32984,,4,220062.13999999998,2025-12-19
69c90a07c97dfe514445c461,INV9648,INV8704846148,c499,emp58,Hitachi Insect Killer 514,Philips Cupboard 2554,,,,38287,5617,,,,P178,P65,,,,3,4,,,,114861,22468,,,,5,133459.02,2025-09-07
69c90a07c97dfe514445c462,INV9649,INV1015436468,c40,emp41,Black & Decker Notebook 8109,Prestige Blender 5530,,,,40373,34892,,,,P111,P7,,,,3,4,,,,121119,139568,,,,9,253050.88,2025-11-04
69c90a07c97dfe514445c463,INV9650,INV1523634923,c353,emp69,Bajaj Power Bank 5342,Kent Room Freshener 6823,Sharp Pillow 7149,,,37332,1829,20738,,,P238,P177,P458,,,3,1,3,,,111996,1829,62214,,,10,166435.72,2025-03-01
69c90a07c97dfe514445c464,INV9651,INV5133224396,c12,emp30,Razer Dressing Table 4838,Usha Smart Lock 826,Corsair Grill 8476,Philips Detergent 395,,18861,1138,24900,33652,,P466,P452,P350,P174,,2,2,5,1,,37722,2276,124500,33652,,4,193212.86,2026-01-28
69c90a07c97dfe514445c465,INV9652,INV5056277194,c135,emp15,Eureka Forbes Pump 4786,Panasonic Backpack 4440,Xiaomi Emergency Light 7507,Black & Decker Doorbell 6137,,146,44586,14361,44268,,P166,P484,P249,P253,,1,1,2,2,,146,44586,28722,88536,,10,153719.41999999998,2025-01-21
69c90a07c97dfe514445c466,INV9653,INV6800716328,c207,emp17,Bosch Series 6,Havells Door Lock 170,,,,38688,13380,,,,P2,P451,,,,3,4,,,,116064,53520,,,,8,158248.32,2025-07-13
69c90a07c97dfe514445c467,INV9654,INV4560823969,c120,emp49,Black & Decker Tyre 4307,Logitech Belt 7676,Panasonic Shoes 1537,Usha Seat Cover 5299,,26828,44020,22869,46247,,P155,P87,P72,P159,,4,3,1,2,,107312,132060,22869,92494,,10,332498.56,2025-05-05
69c90a07c97dfe514445c468,INV9655,INV3538934445,c264,emp30,Philips Keyboard 1353,Stanley Sandals 7987,Prestige Mask 6910,,,27434,3284,45674,,,P232,P273,P400,,,4,5,5,,,109736,16420,228370,,,8,334009.64,2025-07-13
69c90a07c97dfe514445c469,INV9656,INV3209337728,c237,emp37,Prestige T-Shirt 6849,Hitachi Battery 7628,,,,5741,40363,,,,P275,P442,,,,4,3,,,,22964,121089,,,,9,141171.94,2026-01-03
69c90a07c97dfe514445c46a,INV9657,INV2536120554,c261,emp96,TP-Link Sandals 5870,Hitachi Insect Killer 514,,,,9908,5246,,,,P473,P178,,,,3,3,,,,29724,15738,,,,9,41527.8,2025-11-05
69c90a07c97dfe514445c46b,INV9658,INV6918676250,c384,emp81,Usha Whiteboard 2264,Prestige Power Bank 4195,Prestige Chair 8397,Prestige Heater 9554,,49397,32341,26845,7935,,P122,P38,P62,P22,,4,3,4,1,,197588,97023,107380,7935,,3,383293.1,2025-03-20
69c90a07c97dfe514445c46c,INV9659,INV3045558660,c384,emp36,Usha Razor 4068,Bajaj Pencil 8990,Hitachi Study Table 7167,Black & Decker Keyboard 9515,Hitachi Slippers 9690,36972,48522,33208,35914,13875,P99,P313,P263,P32,P274,4,1,5,3,1,147888,48522,166040,107742,13875,8,457114.4,2025-04-14
69c90a07c97dfe514445c46d,INV9660,INV9932678720,c359,emp93,Havells Slippers 9491,Prestige T-Shirt 6849,Black & Decker Soundbar 7487,Prestige Chair 8397,Eureka Forbes Dishwasher 9107,5304,18558,46419,629,22202,P474,P275,P429,P62,P225,5,2,1,5,4,26520,37116,46419,3145,88808,2,191422.63,2025-09-01
69c90a07c97dfe514445c46e,INV9661,INV7658941982,c118,emp7,Panasonic Hat 9424,Bosch Chalk 5101,Kent Blender 9202,,,26486,14781,15904,,,P82,P124,P407,,,2,3,4,,,52972,44343,63616,,,7,150215.7,2025-09-02
69c90a07c97dfe514445c46f,INV9662,INV9629537878,c83,emp89,Eureka Forbes Shampoo 9956,Razer Mirror 3969,Prestige Suitcase 2672,Bajaj Mug 4351,,38181,24848,32298,38108,,P291,P67,P485,P170,,3,5,3,1,,114543,124240,96894,38108,,8,350003.5,2025-03-25
69c90a07c97dfe514445c470,INV9663,INV5266781304,c490,emp75,Usha Car Battery 1502,Logitech Scooter 9995,Eureka Forbes Tape 3387,Hitachi Study Table 7167,Hitachi Ice Maker 6319,47511,43634,13836,48364,14299,P156,P152,P195,P263,P349,3,1,5,4,2,142533,43634,69180,193456,28598,10,459067.17000000004,2025-02-26
69c90a07c97dfe514445c471,INV9664,INV1887872308,c359,emp92,Havells Tube Light 7338,iPad Pro 11 inch Gen 8,,,,24765,7972,,,,P445,P209,,,,3,5,,,,74295,39860,,,,7,107704.3,2025-07-18
69c90a07c97dfe514445c472,INV9665,INV2494654130,c140,emp38,Prestige Mask 6910,TP-Link Sandals 5870,,,,4503,10764,,,,P400,P473,,,,2,2,,,,9006,21528,,,,7,29062.199999999997,2026-01-21
69c90a07c97dfe514445c473,INV9666,INV6050140141,c462,emp48,Bosch Chalk 5101,Xiaomi Eyeliner 2128,Stanley Rope 5988,Philips Doormat 5512,,46523,30496,27724,29432,,P124,P107,P168,P469,,5,1,2,2,,232615,30496,55448,58864,,7,364757.81,2025-11-30
69c90a07c97dfe514445c474,INV9667,INV7164449402,c311,emp32,TP-Link Jacket 7104,Kent Printer Paper 6477,Razer Induction Cooktop 5876,Prestige Eraser 8786,,8669,15217,6173,24598,,P78,P126,P343,P114,,2,1,4,5,,17338,15217,24692,122990,,7,167020.40000000002,2025-03-20
69c90a07c97dfe514445c475,INV9668,INV4100995890,c336,emp97,Bajaj Oven 7483,Usha Juicer 614,Hitachi Coffee Maker 7982,TP-Link Fork 7887,,26370,29666,45410,33184,,P16,P146,P147,P137,,5,5,2,3,,131850,148330,90820,99552,,4,449170.11999999994,2026-01-08
69c90a07c97dfe514445c476,INV9669,INV2976548477,c110,emp84,Corsair Inverter 4653,Corsair Inverter 4020,TP-Link Chimney 5098,Kent Bike 4617,Xiaomi CCTV Camera 2036,46602,13654,48886,10779,34804,P41,P241,P344,P351,P250,2,1,3,5,4,93204,13654,146658,53895,139216,8,424537.37,2025-05-26
69c90a07c97dfe514445c477,INV9670,INV7590349477,c244,emp89,Bosch Monitor 2848,Noise ColorFit Pulse Gen 1,Corsair Brake Oil 7332,TP-Link Charger 9017,,28512,30776,29563,32303,,P234,P411,P162,P439,,4,5,3,2,,114048,153880,88689,64606,,9,399678.07000000007,2025-10-25
69c90a07c97dfe514445c478,INV9671,INV3355726339,c431,emp9,Black & Decker Helmet Gear 5966,Bosch Car Battery 8704,Bajaj Mop 9302,,,46670,46936,39486,,,P199,P356,P173,,,1,5,3,,,46670,234680,118458,,,2,372117.33999999997,2025-03-07
69c90a07c97dfe514445c479,INV9672,INV9816555411,c375,emp5,Corsair Inverter 4653,Philips Stapler 4584,Havells Pen 2561,Usha Cap 9636,Razer Blush 2908,4389,1094,46650,24993,28350,P41,P319,P112,P81,P108,2,4,5,2,4,8778,4376,233250,49986,113400,10,377468.18,2025-06-06
69c90a07c97dfe514445c47a,INV9673,INV1913173198,c36,emp49,Kent Geyser 1222,Philips Pendrive 994,Logitech File Folder 5691,Black & Decker Hat 2129,,9333,41329,28044,44368,,P420,P437,P118,P482,,2,5,2,4,,18666,206645,56088,177472,,9,423656.4,2025-07-30
69c90a07c97dfe514445c47b,INV9674,INV5552753652,c460,emp66,Usha Solar Panel 8949,Kent Kettle 7781,,,,19657,2607,,,,P43,P140,,,,2,5,,,,39314,13035,,,,3,50650.270000000004,2025-02-01
69c90a07c97dfe514445c47c,INV9675,INV8620357584,c468,emp64,Havells Perfume 1500,Sharp Mask 9582,Boat Rockerz 450 Gen 10,,,17332,8694,5977,,,P489,P200,P210,,,3,1,2,,,51996,8694,11954,,,3,67720.26,2025-10-19
69c90a07c97dfe514445c47d,INV9676,INV4391768643,c4,emp99,Bosch Tape 5014,HP LaserJet Pro Gen 3,,,,10055,32404,,,,P395,P213,,,,5,5,,,,50275,162020,,,,7,203412.4,2025-08-12
69c90a07c97dfe514445c47e,INV9677,INV9206256179,c251,emp91,Philips Ice Maker 980,Stanley Pump 154,Havells Highlighter 710,Panasonic Charger 8522,,22061,43459,754,37852,,P149,P366,P117,P39,,4,3,2,1,,88244,130377,1508,37852,,5,238762.07,2025-05-27
69c90a07c97dfe514445c47f,INV9678,INV1185662280,c436,emp63,Corsair Bookshelf 1822,Black & Decker Seat Cover 538,Bajaj Bottle 4227,Black & Decker Screwdriver 4721,Black & Decker Tyre 4307,20113,27446,35365,16709,32259,P464,P359,P331,P190,P155,5,3,3,1,2,100565,82338,106095,16709,64518,3,354114.69,2025-05-24
69c90a07c97dfe514445c480,INV9679,INV6798200705,c383,emp44,Havells Comb 6114,Havells Battery 2449,Stanley Ceiling Light 3926,Xiaomi CCTV Camera 376,,47601,49726,10581,20143,,P109,P42,P246,P450,,3,1,4,3,,142803,49726,42324,60429,,8,273987.43,2025-09-01
69c90a07c97dfe514445c481,INV9680,INV3328953928,c404,emp66,Corsair Grill 8476,Black & Decker Curtains 8404,Corsair Dustbin 4154,Bosch Series 6 Gen 2,,48733,19446,26478,25897,,P350,P254,P171,P202,,3,1,5,3,,146199,19446,132390,77691,,10,359602.05000000005,2025-07-13
69c90a07c97dfe514445c482,INV9681,INV6015382296,c443,emp68,TP-Link SSD 3062,Stanley Pump 154,Havells Conditioner 4572,,,14365,16414,41815,,,P436,P366,P92,,,5,3,5,,,71825,49242,209075,,,3,309864.3,2025-09-24
69c90a07c97dfe514445c483,INV9682,INV6596782872,c402,emp21,Eureka Forbes Router 758,D-Link Duster 5333,Xiaomi Eyeliner 9519,,,31584,16471,49251,,,P226,P325,P307,,,5,4,1,,,157920,65884,49251,,,5,250622.9,2025-03-02
69c90a07c97dfe514445c484,INV9683,INV4102302166,c311,emp67,Havells Comb 6114,Black & Decker Tyre 4307,,,,313,32436,,,,P109,P155,,,,3,4,,,,939,129744,,,,7,125483.85,2026-01-04
69c90a07c97dfe514445c485,INV9684,INV9452481687,c34,emp11,TP-Link Watch 7509,Philips Cleaning Brush 2872,,,,12664,14511,,,,P71,P172,,,,3,2,,,,37992,29022,,,,10,62233.32,2025-09-26
69c90a07c97dfe514445c486,INV9685,INV2841551523,c25,emp46,Prestige Car Cover 9341,Kent Blender 9202,,,,27311,49485,,,,P358,P407,,,,5,2,,,,136555,98970,,,,5,221255.65000000002,2026-02-05
69c90a07c97dfe514445c487,INV9686,INV6209091554,c125,emp65,D-Link Mouse 7367,D-Link Dustbin 3266,,,,10681,42388,,,,P33,P371,,,,1,4,,,,10681,169552,,,,7,177576.19,2025-02-17
69c90a07c97dfe514445c488,INV9687,INV7715244785,c95,emp46,Nikon Z6 II,D-Link Soap 6269,Hitachi Planner 8960,Black & Decker Tyre 4307,Canon PIXMA G3012 Gen 9,996,194,41761,15800,33610,P12,P293,P129,P155,P413,2,2,2,5,3,1992,388,83522,79000,100830,4,249498.74000000002,2025-02-17
69c90a07c97dfe514445c489,INV9688,INV4306228685,c89,emp2,Bajaj Fan 1891,TP-Link Wiper 4462,,,,27055,35961,,,,P21,P360,,,,5,4,,,,135275,143844,,,,9,259494.98,2025-03-02
69c90a07c97dfe514445c48a,INV9689,INV8659354584,c370,emp49,Sharp Wiper 2877,Philips Eraser 9993,,,,44353,25593,,,,P160,P314,,,,4,2,,,,177412,51186,,,,5,211060.56,2025-02-12
69c90a07c97dfe514445c48b,INV9690,INV2777088387,c73,emp53,Logitech Modem 5219,Lenovo Tab P11,Bajaj SSD 1336,Xiaomi Emergency Light 7507,Havells Tube Light 7338,23262,30889,22342,5691,24239,P27,P9,P36,P249,P445,5,1,2,4,2,116310,30889,44684,22764,48478,8,251991.85,2025-05-18
69c90a07c97dfe514445c48c,INV9691,INV6834769655,c306,emp89,Prestige T-Shirt 6849,Black & Decker Mouse 7631,,,,40309,28270,,,,P275,P433,,,,1,3,,,,40309,84810,,,,4,116679.92000000001,2025-08-09
69c90a07c97dfe514445c48d,INV9692,INV1592940857,c262,emp6,Stanley Pump 154,Sharp Cooker 1656,Razer Extension Board 1305,Sennheiser HD 450BT,,30378,26148,47687,27143,,P366,P341,P240,P10,,2,1,5,4,,60756,26148,238435,108572,,4,408019.37,2025-04-07
69c90a07c97dfe514445c48e,INV9693,INV3506093149,c94,emp25,Black & Decker Monitor 7566,Panasonic Hat 9424,Bajaj Seeds 9942,,,2233,12101,12369,,,P434,P82,P382,,,5,1,3,,,11165,12101,37107,,,10,57612.45,2026-02-25
69c90a07c97dfe514445c48f,INV9694,INV2085227777,c292,emp25,Eureka Forbes Water Purifier 4825,Corsair Nail Polish 3646,Bosch Chalk 5101,Philips Hard Drive 2240,,6848,28435,39958,475,,P19,P105,P124,P35,,4,2,4,5,,27392,56870,159832,2375,,1,241444.03,2025-12-08
69c90a07c97dfe514445c490,INV9695,INV3316210126,c75,emp18,Black & Decker Mattress 8527,Samsung QLED 4K Gen 2,Bosch Pencil 7605,Usha Car Battery 1502,,41441,25538,10322,36629,,P257,P205,P113,P156,,2,5,5,4,,82882,127690,51610,146516,,1,380462.52,2025-08-30
69c90a07c97dfe514445c491,INV9696,INV7287451293,c286,emp24,Havells Screwdriver 9851,Bosch Helmet 3842,Bajaj Engine Oil 5668,Usha Car Battery 1502,,10197,44118,39704,9297,,P390,P154,P161,P156,,2,3,5,1,,20394,132354,198520,9297,,5,348900.45000000007,2025-10-11
69c90a07c97dfe514445c492,INV9697,INV8327172409,c325,emp70,Xiaomi LED Bulb 5899,Havells Tube Light 7338,,,,30506,31309,,,,P244,P445,,,,2,4,,,,61012,125236,,,,4,173242.76,2025-11-13
69c90a07c97dfe514445c493,INV9698,INV3157195849,c50,emp94,Prestige Blender 5530,Prestige T-Shirt 6849,Philips Sweater 3105,Usha Scanner 4089,Hitachi Cream 9645,22527,37332,16628,1880,2604,P7,P275,P79,P214,P95,3,1,3,4,2,67581,37332,49884,7520,5208,5,156184.26,2025-06-08
69c90a07c97dfe514445c494,INV9699,INV1334933485,c356,emp52,Bajaj Oven 7483,Panasonic Charger 8522,,,,36078,48598,,,,P16,P39,,,,1,2,,,,36078,97196,,,,1,126499.92000000001,2025-10-19
69c90a07c97dfe514445c495,INV9700,INV5632325574,c165,emp79,Bosch Blanket 4906,Usha Monitor 5734,Philips Carpet 5279,,,46082,27300,45063,,,P259,P34,P268,,,5,3,1,,,230410,81900,45063,,,6,335327.08999999997,2025-04-01
69c90a07c97dfe514445c496,INV9701,INV2718325116,c171,emp77,Black & Decker Monitor 7566,Havells Chair 7539,Razer Sweater 8123,Dell Vostro 3510 Gen 2,Panasonic Pillow 2517,46579,27153,8958,42874,19572,P434,P262,P479,P208,P58,2,3,5,1,1,93158,81459,44790,42874,19572,8,257679.19,2025-03-02
